V1,V2,V3,V4
0.000450168985727029,0.00212731254468734,0.00364647169446453,0.00292116980921908
0.00177324034405213,0.045288421748346,0.00408533311885217,0.00209147257753217
1.55603136684501e-05,0.000246743926709092,0.000815352087384813,3.27278259163455e-05
0.00857188660255748,0.00849547246693094,0.0960572570702944,0.0199155577566233
0.0166368850927671,0.00601480424119682,0.078137631515884,0.130159468210549
0.00769736424885958,0.0329492567600955,0.0583087014861191,0.00689204535783572
7.88855966837865e-06,0.000188353765244509,0.0006639453760654,1.04936887698193e-05
0.0363231365169256,0.2712400666976,0.101255850784192,0.0129346994513132
1.45443443955173e-08,1.43763005944209e-08,5.62030767481403e-08,0.000201651312059625
5.92290945122809e-06,5.87582225713978e-05,0.000329645742690454,3.86227898537816e-05
0.00102644478931702,0.00733865231382336,0.00192024792031709,0.00934093606741127
3.75648870346579e-05,0.000209070756289176,0.000304364781057109,0.00101822607598945
8.30229009501915e-05,1.05860703072391e-05,0.0302899915114025,0.000525725429281421
0.000136731877401486,0.000474077029227526,0.00421541411521087,0.000570708225697047
0.000716693193143825,0.00451821228513427,0.00171941782926632,0.00821473970996622
0.00585971508984817,0.230839084156827,0.019192315744772,0.000779608651105934
0.0361423405322132,0.0990627379519715,0.111455028855784,0.043720594181015
0.00168136913800798,0.056922602943843,0.010201439396254,0.000510844117668108
2.68587675322784e-06,1.97857435387805e-05,0.000647578996439302,6.89132898779032e-06
0.000127726362707414,0.000752130848571508,0.000715791803643673,0.00211775941813153
1.85044645872878e-06,0.000164608711626379,5.31359587541136e-06,4.75248488048807e-05
0.000420449944856016,6.97008507838381e-05,0.00131096842902656,0.0823307443842407
0.000842759815175564,0.00120732609248664,0.00894017163407945,0.00861629229441152
0.000216548739612965,0.00882474788166276,0.00038904659721084,0.000951698448135252
1.11095892463275e-06,0.000142310740644302,3.92107302354949e-05,2.23731811721528e-06
9.07466859451089e-05,0.00113650867892134,0.0181336325515663,1.24629058123604e-05
4.75978587386461e-05,0.28917369815567,2.99038862117129e-07,4.94678193513343e-05
0.00233171766246631,0.0505845159297572,0.0124777644718768,0.00110303594965777
6.3752822840879e-06,0.000924325285080352,0.000198737413179328,3.93572256629504e-06
8.26302266543344e-06,9.21407984422196e-06,0.000128523550427584,0.00111389663728467
4.81486343728577e-06,5.15486320432634e-05,0.00626768339881667,6.01608442840629e-07
0.000100397186994949,0.000305566080934239,0.000337054128330405,0.00538118348407879
2.30651415744632e-08,3.62164015632604e-06,1.65463435952695e-07,1.67644257431654e-06
0.000775222729121228,4.87776212299007e-06,0.129931029054178,0.0194702991324325
0.000358085693333843,0.000624506089822563,0.00957256021884834,0.00190444390015065
0.000436639978956155,0.000223282870357555,0.0353657590482394,0.00157729851003396
9.36257251088479e-05,0.122882187026771,1.89294791735906e-05,4.4400184110005e-05
0.000111531626049266,0.000533339791548904,0.00813083188943775,0.000153309221318954
0.00185712321196485,0.0287434814495624,0.0175016583549383,0.000805203999636461
3.17400692536607e-05,0.000884435823967245,0.000615537019801216,7.39054872692657e-05
1.05655349413869e-06,0.000114164177514975,2.59795421279074e-05,3.44587058520585e-06
0.000757078806733036,0.000530995555783509,0.0104741183323814,0.010561936906097
0.000672425997204851,0.000106493169530708,0.014464815774308,0.0195618298587665
0.000551073052141304,0.0117875585597829,0.000666590556462343,0.00385238463377358
0.000248845461157998,0.00202448038598746,0.00151165956602151,0.00185005527642323
1.19194030645531e-07,2.99872831122094e-07,7.41466984399697e-06,2.35034836717496e-05
1.54384204409386e-05,0.000455383141099497,8.17396598132847e-05,0.000213500246887821
7.18331007543149e-06,2.20708184007767e-05,0.000535058401980204,9.37019765583358e-05
0.000348227128643241,0.0103199491806719,0.0834892714312074,2.36061528224862e-06
1.54451274388956e-05,0.000519222309444123,2.4076085855862e-05,0.000516832515030541
5.76666865614861e-06,0.0017174496975888,5.86601341934223e-06,5.23812333441676e-05
